12575;170 FEET FROM PVA (3000 KILDAIRE FARM RD);CONCRETE;DRY;DAYLIGHT;CLEAR;2014-06-13 20:30:24+00:00;2014
12584;100 FEET FROM P.V.A. (1431 SE MAYNARD RD);SMOOTH ASPHALT;DRY;DARK - LIGHTED ROADWAY;CLEAR;2014-06-16 00:59:02+00:00;2014
12587;150 FEET FROM US-1 S;SMOOTH ASPHALT;DRY;DAYLIGHT;CLEAR;2014-06-14 12:06:18+00:00;2014
12590;400 FEET FROM PVA OF 102 LUXON PL;SMOOTH ASPHALT;DRY;DAYLIGHT;CLEAR;2014-06-16 01:01:33+00:00;2014
12596;300 FEET FROM APPLEDOWN DR;SMOOTH ASPHALT;DRY;DAYLIGHT;CLEAR;2014-06-16 22:22:07+00:00;2014
12597;300 FEET FROM SR 1300 (KILDARE FARM RD);SMOOTH ASPHALT;DRY;DAYLIGHT;CLEAR;2014-06-16 19:57:20+00:00;2014
12612;0.11 MILES FROM PVA (25000 BURBAGE CIR);SMOOTH ASPHALT;DRY;DAYLIGHT;CLEAR;2014-06-17 14:51:00+00:00;2014
12616;.25 MILES FROM US 1 HWY NB;SMOOTH ASPHALT;DRY;DAYLIGHT;CLEAR;2014-06-18 20:46:31+00:00;2014
12621;15 FEET FROM SR-1300 (KILDAIRE FARM RD);SMOOTH ASPHALT;DRY;DAYLIGHT;CLEAR;2014-06-17 12:20:32+00:00;2014
12629;200 FEET FROM PVA (313 BARGATE DR);SMOOTH ASPHALT;DRY;DAYLIGHT;CLEAR;2014-06-18 20:21:49+00:00;2014
12630;0 FEET FROM SR 1415 (MAYNARD RD);SMOOTH ASPHALT;DRY;DAYLIGHT;CLEAR;2014-06-17 20:10:35+00:00;2014
12631;315 FEET FROM 4909 TEN TEN RD;SMOOTH ASPHALT;DRY;DAYLIGHT;CLEAR;2014-06-17 16:03:00+00:00;2014
12635;.1 MILES FROM US 1 HWY;SMOOTH ASPHALT;DRY;DAYLIGHT;CLEAR;2014-06-19 22:01:22+00:00;2014
12638;40 FEET FROM NC 54 (NW MAYNARD RD);SMOOTH ASPHALT;DRY;DAYLIGHT;CLEAR;2014-06-18 15:26:00+00:00;2014
12641;75 FEET FROM PVA 511 E. CHATHAM ST;SMOOTH ASPHALT;DRY;DAYLIGHT;CLEAR;2014-06-20 13:33:00+00:00;2014
12651;0 FEET FROM MACARTHUR DR;SMOOTH ASPHALT;DRY;DAYLIGHT;CLEAR;2014-06-21 21:52:16+00:00;2014
12666;.17 MILES FROM SR 1009 (TRYON RD);SMOOTH ASPHALT;DRY;DAYLIGHT;CLEAR;2014-06-23 21:44:32+00:00;2014
12667;CARY;SMOOTH ASPHALT;DRY;DAYLIGHT;CLEAR;2014-06-23 11:33:32+00:00;2014
12668;200 FEET FROM 1001 SE CARY PKY;CONCRETE;DRY;DAYLIGHT;CLEAR;2014-06-21 15:05:00+00:00;2014
12671;50 FEET FROM OLD APEX RD (SR 1011);SMOOTH ASPHALT;DRY;DAYLIGHT;CLEAR;2014-06-22 18:40:03+00:00;2014
12674;.5 MILES FROM PVA (251 CROSSROADS BLVD);SMOOTH ASPHALT;DRY;DAYLIGHT;CLEAR;2014-06-24 21:54:15+00:00;2014
12681;.1 MILES FROM SR 1002 (AVIATION PKWY);SMOOTH ASPHALT;DRY;DAYLIGHT;CLEAR;2014-06-19 12:26:14+00:00;2014
12683;1 MILES FROM CROSSROADS BLVD;SMOOTH ASPHALT;WET;DAYLIGHT;RAIN;2014-06-25 22:12:27+00:00;2014
12695;NEAR .1 MILES N OF N NC 55 HWY;SMOOTH ASPHALT;DRY;DAYLIGHT;CLOUDY;2014-06-25 16:05:00+00:00;2014
12704;CARY;SMOOTH ASPHALT;WET;DAYLIGHT;RAIN;2014-06-25 04:49:00+00:00;2014
12707;200 FEET FROM US 64 HWY;SMOOTH ASPHALT;DRY;DAYLIGHT;CLOUDY;2014-06-27 13:13:55+00:00;2014
12708;.1 MILES FROM CROSSROADS BLVD;SMOOTH ASPHALT;WET;DAYLIGHT;RAIN;2014-06-27 16:22:00+00:00;2014
12709;1/10 MILES FROM SR1497 (CARY TOWNE BLVD);SMOOTH ASPHALT;WET;DAYLIGHT;RAIN;2014-06-27 16:20:00+00:00;2014
12721;NEAR .10 MILES NE OF NE SR 1652 (N HARRISON AV);SMOOTH ASPHALT;DRY;DAYLIGHT;CLEAR;2014-06-28 19:05:21+00:00;2014
12734;CARY;SMOOTH ASPHALT;DRY;DAYLIGHT;CLEAR;2014-06-30 18:43:46+00:00;2014
12741;45 FEET FROM PVA OF 1201 WALNUT ST;COARSE ASPHALT;DRY;DAYLIGHT;CLEAR;2014-06-26 15:11:00+00:00;2014
12744;.1 MILES FROM SR 1313 WALNUT ST;SMOOTH ASPHALT;DRY;DAYLIGHT;CLEAR;2014-07-02 12:11:54+00:00;2014
12745;200 FEET FROM 55;SMOOTH ASPHALT;DRY;DAYLIGHT;CLOUDY;2014-06-27 19:17:55+00:00;2014
12746;30 FEET FROM US 64 HWY;SMOOTH ASPHALT;DRY;DAYLIGHT;CLEAR;2014-07-01 15:23:00+00:00;2014
12766;30 FEET FROM SR 1300 (KILDAIRE FARM RD);SMOOTH ASPHALT;WET;DARK - LIGHTED ROADWAY;RAIN;2014-07-04 00:38:49+00:00;2014
12767;125 FEET FROM PVA 1144 KILDAIRE FARM RD;COARSE ASPHALT;DRY;DAYLIGHT;CLEAR;2014-07-04 18:20:42+00:00;2014
12769;35 FEET FROM 600 STONE COVE LN;COARSE ASPHALT;DRY;DAYLIGHT;CLEAR;2014-06-29 14:38:00+00:00;2014
12775;15 FEET FROM CHAPEL HILL RD (SR 3081);SMOOTH ASPHALT;DRY;DARK - LIGHTED ROADWAY;CLEAR;2014-07-05 08:51:36+00:00;2014
12778;50 FEET FROM (SR1653) EVANS RD;SMOOTH ASPHALT;DRY;DAYLIGHT;CLOUDY;2014-07-03 18:26:43+00:00;2014
12788;0 FEET FROM SR 1009 (TRYON RD);SMOOTH ASPHALT;DRY;DAYLIGHT;CLEAR;2014-07-03 20:58:09+00:00;2014
12789;0 FEET FROM SR 1313 (JONES FRANKLIN RD);SMOOTH ASPHALT;WET;DARK - UNKNOWN LIGHTING;RAIN;2014-07-04 00:34:44+00:00;2014
12794;CARY;;;;CLOUDY;2014-06-28 13:15:45+00:00;2014
12795;CARY;SMOOTH ASPHALT;DRY;DAYLIGHT;CLEAR;2014-07-07 14:14:00+00:00;2014
12806;250 FEET FROM NC 54 HWY (NW MAYNARD RD);SMOOTH ASPHALT;DRY;DAYLIGHT;CLEAR;2014-07-08 12:10:30+00:00;2014
12807;CARY;SMOOTH ASPHALT;DRY;DAYLIGHT;CLEAR;2014-07-02 12:02:29+00:00;2014
12809;1 FEET FROM SR 1300 (KILDAIRE FARM RD);SMOOTH ASPHALT;DRY;DAYLIGHT;CLEAR;2014-07-08 14:05:00+00:00;2014
12811;1.2 MILES FROM US 1 HWY;GROOVED CONCRETE;DRY;DAYLIGHT;CLEAR;2014-07-08 18:46:26+00:00;2014
12816;100 FEET FROM PVA-DAVIS GROVE CIR;SMOOTH ASPHALT;DRY;DAYLIGHT;CLEAR;2014-07-08 23:17:25+00:00;2014
12817;65 FEET FROM 8725 CHAPEL HILL RD (SR 3081);COARSE ASPHALT;DRY;DAYLIGHT;CLEAR;2014-07-08 18:03:31+00:00;2014
12824;200 FEET FROM US 64 HWY;SMOOTH ASPHALT;DRY;DAYLIGHT;CLOUDY;2014-07-09 16:34:00+00:00;2014
12854;250 FEET FROM PVA (1515 SW CARY PKWY);SMOOTH ASPHALT;DRY;DAYLIGHT;CLOUDY;2014-07-11 20:03:57+00:00;2014
12855;CARY;SMOOTH ASPHALT;DRY;DAYLIGHT;CLEAR;2014-07-11 21:46:16+00:00;2014
12858;100 FEET FROM SR 1011 (W. CHATHAM ST);SMOOTH ASPHALT;DRY;DAYLIGHT;CLEAR;2014-07-11 21:07:19+00:00;2014
12859;150 FEET FROM WESTON PKWY;COARSE ASPHALT;DRY;DARK - LIGHTED ROADWAY;CLEAR;2014-07-12 02:41:00+00:00;2014
12863;50 FEET FROM 203 E CHATHAM ST;SMOOTH ASPHALT;DRY;DAYLIGHT;CLEAR;2014-07-12 20:49:51+00:00;2014
12867;110 FEET FROM PVA OF 2460 SW CARY PKY;SMOOTH ASPHALT;DRY;DAYLIGHT;CLEAR;2014-07-13 03:34:00+00:00;2014
12870;6 FEET FROM TREMBATH LN;SMOOTH ASPHALT;DRY;DAYLIGHT;CLEAR;2014-07-07 15:09:00+00:00;2014
12872;100 FEET FROM SR 1415 (SE MAYNARD RD);SMOOTH ASPHALT;DRY;DAYLIGHT;CLEAR;2014-07-12 17:34:23+00:00;2014
12878;.15 MILES FROM SR-3977 (SW CARY PKWY);SMOOTH ASPHALT;DRY;DAYLIGHT;CLEAR;2014-07-14 22:30:38+00:00;2014
12879;218 FEET FROM BILLINGRATH TURN LN;SMOOTH ASPHALT;DRY;DAYLIGHT;CLEAR;2014-07-14 18:55:31+00:00;2014
12883;0 FEET FROM SR 1615 (HIGH HOUSE RD);GROOVED CONCRETE;DRY;DAYLIGHT;CLOUDY;2014-07-15 15:24:00+00:00;2014
12884;.10 MILES FROM (SR3112) NW CARY PKY;SMOOTH ASPHALT;DRY;DAYLIGHT;CLOUDY;2014-07-15 16:00:00+00:00;2014
12894;75 FEET FROM SR 3081 (CHAPEL HILL RD);SMOOTH ASPHALT;WET;DAYLIGHT;RAIN;2014-07-16 02:46:00+00:00;2014
12903;300 FEET FROM SR 3081 (CHAPEL HILL RD);SMOOTH ASPHALT;DRY;DAYLIGHT;CLEAR;2014-07-14 21:01:19+00:00;2014
12904;490 FEET FROM SR 1300 (KILDAIRE FARM RD);SMOOTH ASPHALT;DRY;DAYLIGHT;CLOUDY;2014-07-16 20:01:00+00:00;2014
12910;10 FEET FROM SR 1300 (KILDAIRE FARM RD);SMOOTH ASPHALT;DRY;DAYLIGHT;CLEAR;2014-07-16 21:17:55+00:00;2014
12912;NEAR .2 MILES W OF W NC 55 HWY;SMOOTH ASPHALT;DRY;DAYLIGHT;CLEAR;2014-07-17 10:54:08+00:00;2014
12913;CARY;SMOOTH ASPHALT;DRY;DAYLIGHT;CLEAR;2014-07-11 17:29:40+00:00;2014
12915;75 FEET FROM US 64 HWY;SMOOTH ASPHALT;DRY;DAYLIGHT;CLEAR;2014-07-15 11:57:15+00:00;2014
12916;CARY;SMOOTH ASPHALT;DRY;DAYLIGHT;CLEAR;2014-07-17 13:15:35+00:00;2014
12926;.1 MILES FROM BRODERICK PL;SMOOTH ASPHALT;DRY;DAYLIGHT;CLOUDY;2014-07-18 15:44:00+00:00;2014
12934;.1 MILES FROM SR 1423 (PINEY PLAINS RD);SMOOTH ASPHALT;DRY;DAYLIGHT;CLEAR;2014-07-18 12:25:31+00:00;2014
12945;100 FEET FROM SR 1010 (TEN TEN RD);SMOOTH ASPHALT;WET;DAYLIGHT;RAIN;2014-07-14 20:45:40+00:00;2014
12950;350 FEET FROM PVA (401 KEISLER DR);SMOOTH ASPHALT;DRY;DAYLIGHT;CLEAR;2014-07-16 20:29:42+00:00;2014
12952;.25 MILES FROM ASHVILLE AV;SMOOTH ASPHALT;DRY;DARK - LIGHTED ROADWAY;CLEAR;2014-07-20 07:43:34+00:00;2014
12954;.20 MILES FROM 601 CASCADE POINTE LN;SMOOTH ASPHALT;DRY;DAYLIGHT;CLEAR;2014-07-19 16:09:00+00:00;2014
12955;.25 MILES FROM US HWY 1;SMOOTH ASPHALT;DRY;DARK - LIGHTED ROADWAY;CLEAR;2014-07-20 03:49:00+00:00;2014
12958;67 FEET FROM SR 3977  (SW CARY PKWY);SMOOTH ASPHALT;DRY;DAYLIGHT;CLEAR;2014-07-19 19:51:16+00:00;2014
12964;CARY;SMOOTH ASPHALT;DRY;DAYLIGHT;CLEAR;2014-07-19 14:16:00+00:00;2014
12969;400 FEET FROM US-1 S;SMOOTH ASPHALT;WET;DAYLIGHT;RAIN;2014-07-21 18:51:47+00:00;2014
12970;125 FEET FROM HERTFORDSHIRE CT;SMOOTH ASPHALT;DRY;UNKNOWN;CLOUDY;2014-07-20 00:12:52+00:00;2014
12971;CARY;SMOOTH ASPHALT;WET;DAYLIGHT;RAIN;2014-07-21 16:28:00+00:00;2014
12974;CARY;;;;CLOUDY;2014-07-20 21:22:21+00:00;2014
12975;50 FEET FROM 904 KENSINGTON DR;SMOOTH ASPHALT;WET;DARK - LIGHTED ROADWAY;CLOUDY;2014-07-22 02:09:00+00:00;2014
12976;400 FEET FROM US 1 SB;SMOOTH ASPHALT;WET;DAYLIGHT;RAIN;2014-07-21 17:48:43+00:00;2014
12999;CARY;SMOOTH ASPHALT;DRY;DAYLIGHT;CLEAR;2014-07-23 18:59:31+00:00;2014
13000;CARY;SMOOTH ASPHALT;DRY;DAYLIGHT;CLEAR;2014-07-23 11:59:55+00:00;2014
13002;NEAR .2 MILES W OF W SR1626 (CARPENTER FIRE ST RD);SMOOTH ASPHALT;DRY;DAYLIGHT;CLEAR;2014-07-23 17:47:42+00:00;2014
13022;0 FEET FROM WESTON PKWY;SMOOTH ASPHALT;DRY;DAYLIGHT;CLEAR;2014-07-25 21:35:45+00:00;2014
13025;175 FEET FROM SR#1300 (KILDAIRE FARM RD);SMOOTH ASPHALT;DRY;DAYLIGHT;CLEAR;2014-07-26 19:11:44+00:00;2014
13029;10 FEET FROM SR#1625 (OKELLY CHAPEL RD);SMOOTH ASPHALT;DRY;DAYLIGHT;CLEAR;2014-07-27 00:03:35+00:00;2014
13030;60 FEET FROM SR# 3112 (NW CARY PKWY);COARSE ASPHALT;DRY;DAYLIGHT;CLOUDY;2014-07-26 17:14:50+00:00;2014
13051;15 FEET FROM SR 1300 (KILDAIRE FARM RD);SMOOTH ASPHALT;DRY;DAYLIGHT;CLEAR;2014-07-25 23:54:50+00:00;2014
13054;285 FEET FROM 200 KEISLER DR (PVA);SMOOTH ASPHALT;DRY;DAYLIGHT;CLEAR;2014-07-28 15:50:00+00:00;2014
13057;287 FEET FROM SR 1613  (DAVIS DR);SMOOTH ASPHALT;DRY;DAYLIGHT;CLEAR;2014-07-28 17:50:31+00:00;2014
13061;400 FEET FROM US-1N;SMOOTH ASPHALT;DRY;DAYLIGHT;CLEAR;2014-07-28 21:06:37+00:00;2014
13063;CARY;SMOOTH ASPHALT;DRY;DAYLIGHT;CLEAR;2014-07-28 21:02:21+00:00;2014
13065;NEAR 1.1 MILES SW OF SW US 1 NB;SMOOTH ASPHALT;DRY;DAYLIGHT;CLEAR;2014-07-28 20:02:08+00:00;2014
13068;20 FEET FROM SR 1300 (KILDAIRE FARM RD);SMOOTH ASPHALT;DRY;DAYLIGHT;CLEAR;2014-07-29 23:18:19+00:00;2014
13071;70 FEET FROM P.V.A. AMBERLY CLUBHOUSE;SMOOTH ASPHALT;DRY;DAYLIGHT;CLOUDY;2014-07-30 22:28:41+00:00;2014
13076;200 FEET FROM US 64 HWY;SMOOTH ASPHALT;DRY;DAYLIGHT;CLEAR;2014-07-29 13:02:37+00:00;2014
13079;CARY;SMOOTH ASPHALT;DRY;DAYLIGHT;CLEAR;2014-07-31 13:53:36+00:00;2014
13100;300 FEET FROM US 1 HWY SB;SMOOTH ASPHALT;DRY;DAYLIGHT;CLEAR;2014-07-31 22:57:56+00:00;2014
13101;CARY;SMOOTH ASPHALT;DRY;DAYLIGHT;CLOUDY;2014-08-03 14:56:00+00:00;2014
13106;CARY;SMOOTH ASPHALT;DRY;DAYLIGHT;CLEAR;2014-08-01 01:06:58+00:00;2014
13111;400 FEET FROM SR 1415 ( SW MAYNARD RD);SMOOTH ASPHALT;WET;DAYLIGHT;RAIN;2014-08-01 20:59:54+00:00;2014
13114;100 FEET FROM I 40 EXIT 287 EB (INTERSTATE);SMOOTH ASPHALT;WET;DAYLIGHT;RAIN;2014-08-01 22:45:11+00:00;2014
13119;.2 MILES FROM N. HARRISON AVE;COARSE ASPHALT;WET;DAYLIGHT;RAIN;2014-08-03 00:59:27+00:00;2014
13120;200 FEET FROM US-1 S;SMOOTH ASPHALT;WET;DAYLIGHT;RAIN;2014-08-02 22:13:46+00:00;2014
13121;CARY;SMOOTH ASPHALT;DRY;DAYLIGHT;CLOUDY;2014-08-03 21:44:23+00:00;2014
13124;NEAR CARY;SMOOTH ASPHALT;WET;DAYLIGHT;RAIN;2014-08-02 18:18:01+00:00;2014
13125;CARY;SMOOTH ASPHALT;WET;DAYLIGHT;RAIN;2014-08-02 22:35:50+00:00;2014
13127;200 FEET FROM PVA OF 1297 BUCK JONES RD;SMOOTH ASPHALT;DRY;DAYLIGHT;CLEAR;2014-08-04 11:26:31+00:00;2014
13128;2 MILES FROM US 1 SB;SMOOTH ASPHALT;DRY;DAYLIGHT;CLEAR;2014-08-03 17:11:45+00:00;2014
13129;.25 MILES FROM US 1 HWY;SMOOTH ASPHALT;DRY;DAYLIGHT;CLOUDY;2014-08-04 16:40:00+00:00;2014
13134;300 FEET FROM CROSSROADS BLVD;SMOOTH ASPHALT;DRY;DAYLIGHT;CLEAR;2014-08-04 19:32:58+00:00;2014
13136;.25 MILES FROM PINEY PLAINS RD;SMOOTH ASPHALT;DRY;DAYLIGHT;CLEAR;2014-08-04 22:54:22+00:00;2014
13140;200 FEET FROM SR-1652 (N HARRISON AVE);SMOOTH ASPHALT;WATER (STANDING, MOVING);DAYLIGHT;RAIN;2014-08-01 10:34:32+00:00;2014
13153;.1 MILES FROM PVA 1920 NW MAYNARD RD;SMOOTH ASPHALT;DRY;DAYLIGHT;CLEAR;2014-08-05 18:27:48+00:00;2014
13154;CARY;SMOOTH ASPHALT;DRY;DAYLIGHT;CLEAR;2014-08-05 17:56:51+00:00;2014
13168;300 FEET FROM SR 1308 (LAURA DUNCAN RD);SMOOTH ASPHALT;DRY;DAYLIGHT;CLOUDY;2014-08-08 14:16:00+00:00;2014
13175;CARY;SMOOTH ASPHALT;WET;DAYLIGHT;RAIN;2014-08-09 14:38:00+00:00;2014
13195;50 FEET FROM PVA OF 1299 KILDAIRE FARM RD;SMOOTH ASPHALT;DRY;DAYLIGHT;CLEAR;2014-08-10 16:58:00+00:00;2014
13196;40 FEET FROM SR1313 (WALNUT ST);SMOOTH ASPHALT;DRY;DAYLIGHT;CLEAR;2014-08-04 18:57:42+00:00;2014
13204;CARY;SMOOTH ASPHALT;DRY;DAYLIGHT;CLOUDY;2014-08-11 20:56:53+00:00;2014
13206;CARY;SMOOTH ASPHALT;DRY;DAYLIGHT;CLEAR;2014-08-11 10:06:58+00:00;2014
13208;5 FEET FROM SR #1300 (KILDAIRE FARM RD;SMOOTH ASPHALT;WET;DARK - LIGHTED ROADWAY;RAIN;2014-08-12 00:32:41+00:00;2014
13219;.19 MILES FROM SR #1615 (HIGH HOUSE RD);SMOOTH ASPHALT;WET;DARK - LIGHTED ROADWAY;RAIN;2014-08-13 01:21:44+00:00;2014
13230;34 FEET FROM SR 1652 (N HARRISON AV);;;;CLOUDY;2014-07-31 15:28:00+00:00;2014
13238;50 FEET FROM US 1 HWY SB;SMOOTH ASPHALT;DRY;DAYLIGHT;CLEAR;2014-08-14 22:09:29+00:00;2014
13250;300 FEET FROM 280 MEETING ST (PVA);SMOOTH ASPHALT;DRY;DAYLIGHT;CLEAR;2014-08-15 16:30:00+00:00;2014
13257;100 FEET FROM SR 1313 ( WALNUT ST);SMOOTH ASPHALT;DRY;DAYLIGHT;CLEAR;2014-08-17 18:02:54+00:00;2014
13261;800 FEET FROM US 1 HWY SB;SMOOTH ASPHALT;WET;DAYLIGHT;RAIN;2014-08-09 19:01:04+00:00;2014
13272;.15 MILES FROM PVA 2400 AUTO PARK BLVD;SMOOTH ASPHALT;DRY;DAYLIGHT;CLOUDY;2014-08-18 14:04:00+00:00;2014
13274;8 FEET FROM ACADEMY STREET;SMOOTH ASPHALT;WET;DAYLIGHT;RAIN;2014-08-18 15:52:00+00:00;2014
13281;CARY;SMOOTH ASPHALT;DRY;DAYLIGHT;CLEAR;2014-08-18 20:17:15+00:00;2014
13285;CARY;SMOOTH ASPHALT;DRY;DAYLIGHT;CLOUDY;2014-08-19 13:11:44+00:00;2014
13289;0.20 MILES FROM SR 3081 (CHAPEL HILL RD);SMOOTH ASPHALT;DRY;DUSK;CLEAR;2014-08-19 21:33:26+00:00;2014
13290;.11 MILES FROM SR #3977 (SW CARY PKWY);SMOOTH ASPHALT;DRY;DAYLIGHT;CLEAR;2014-08-19 21:00:25+00:00;2014
13292;.13 MILES FROM P.V.A. (4244 NW CARY PKWY);SMOOTH ASPHALT;DRY;DAYLIGHT;CLEAR;2014-08-20 19:38:03+00:00;2014
13294;25 FEET FROM NC 55 HWY;SMOOTH ASPHALT;DRY;DAYLIGHT;CLEAR;2014-08-19 21:11:18+00:00;2014
13302;20 FEET FROM MEETING ST;SMOOTH ASPHALT;DRY;DAYLIGHT;CLEAR;2014-08-21 18:42:19+00:00;2014
13310;60 FEET FROM SR 3081 (CHAPEL HILL RD);SMOOTH ASPHALT;DRY;DAYLIGHT;CLEAR;2014-08-22 18:26:20+00:00;2014
13311;100 FEET FROM PVA OF 600 AUTO PARK BLVD;SMOOTH ASPHALT;DRY;DAYLIGHT;CLEAR;2014-08-15 18:46:03+00:00;2014
13314;.15 MILES FROM PVA OF 1105 WALNUT ST;SMOOTH ASPHALT;DRY;DAYLIGHT;CLEAR;2014-08-23 22:55:28+00:00;2014
13317;0 FEET FROM SR 3092 (S. HARRISON AV);SMOOTH ASPHALT;DRY;DAYLIGHT;CLOUDY;2014-08-22 18:25:51+00:00;2014
13319;250 FEET FROM PVA 118 HIDDEN OAKS DR;SMOOTH ASPHALT;DRY;UNKNOWN;CLEAR;2014-08-22 23:10:36+00:00;2014
13327;.21 MILES FROM PVA OF 1105 WALNUT ST;SMOOTH ASPHALT;DRY;DAYLIGHT;CLEAR;2014-08-24 00:08:48+00:00;2014
13328;100 FEET FROM 280 MEETING ST;SMOOTH ASPHALT;DRY;DAYLIGHT;CLEAR;2014-08-23 15:57:00+00:00;2014
13329;CARY;COARSE ASPHALT;DRY;DAYLIGHT;CLEAR;2014-08-24 19:05:42+00:00;2014
13332;400 FEET FROM US 1;GROOVED CONCRETE;DRY;DAYLIGHT;CLEAR;2014-08-21 11:25:34+00:00;2014
13334;0 FEET FROM SR 1613 (DAVIS DR);SMOOTH ASPHALT;DRY;DARK - LIGHTED ROADWAY;CLEAR;2014-08-22 01:58:10+00:00;2014
13349;CARY;SMOOTH ASPHALT;DRY;DAYLIGHT;CLEAR;2014-08-25 11:02:45+00:00;2014
13351;50 FEET FROM 1500 REGENCY PKWY;SMOOTH ASPHALT;DRY;DAYLIGHT;CLEAR;2014-08-24 09:29:39+00:00;2014
13355;CARY;SMOOTH ASPHALT;DRY;DAYLIGHT;CLOUDY;2014-08-25 21:03:40+00:00;2014
13357;200 FEET FROM PVA 317 COLONADES WAY;SMOOTH ASPHALT;DRY;DAYLIGHT;CLEAR;2014-08-25 20:57:42+00:00;2014
13360;CARY;COARSE ASPHALT;DRY;DAYLIGHT;CLOUDY;2014-08-25 20:53:07+00:00;2014
13365;.5 MILES FROM WOODLAND DR;SMOOTH ASPHALT;DRY;DAYLIGHT;CLEAR;2014-08-25 17:41:39+00:00;2014
13367;5 FEET FROM PVA OF 1225 KILDAIRE FARM RD;SMOOTH ASPHALT;DRY;DAYLIGHT;CLEAR;2014-08-19 13:27:54+00:00;2014
13369;CARY;SMOOTH ASPHALT;DRY;DAYLIGHT;CLEAR;2014-08-25 16:59:00+00:00;2014
13379;406 FEET FROM SR 3060 (MORRISVILLE PKWY);SMOOTH ASPHALT;DRY;DAYLIGHT;CLEAR;2014-08-25 14:24:00+00:00;2014
13382;CARY;SMOOTH ASPHALT;DRY;DAYLIGHT;CLEAR;2014-08-26 10:54:34+00:00;2014
13385;400 FEET FROM (P.V.A) 638 WALNUT ST;SMOOTH ASPHALT;DRY;DAYLIGHT;CLEAR;2014-08-26 19:40:25+00:00;2014
13393;200 FEET FROM HARRISON TO I 40 EB ON RAMP;SMOOTH ASPHALT;DRY;DAYLIGHT;CLEAR;2014-08-27 19:45:23+00:00;2014
13398;CARY;SMOOTH ASPHALT;DRY;DARK - LIGHTED ROADWAY;CLEAR;2014-08-22 05:56:52+00:00;2014
13406;CARY;SMOOTH ASPHALT;DRY;DAYLIGHT;CLEAR;2014-08-27 17:36:54+00:00;2014
13409;20 FEET FROM NC 54 (NW MAYNARD RD);SMOOTH ASPHALT;DRY;DAYLIGHT;CLEAR;2014-08-27 21:23:12+00:00;2014
13410;100 FEET FROM 300 SAS CAMPUS DR;SMOOTH ASPHALT;DRY;DAYLIGHT;CLEAR;2014-08-28 18:18:58+00:00;2014
13425;CARY;;;;CLOUDY;2014-07-13 04:00:00+00:00;2014
13433;50 FEET FROM CHAPEL HILL RD;SMOOTH ASPHALT;DRY;DAYLIGHT;CLEAR;2014-08-31 10:55:26+00:00;2014
13437;150 FEET FROM 240 CROSSROADS BLVD;SMOOTH ASPHALT;DRY;DAYLIGHT;CLEAR;2014-08-30 21:23:36+00:00;2014
13447;.25 MILES FROM US 64 HWY;SMOOTH ASPHALT;DRY;DAYLIGHT;CLEAR;2014-08-30 22:04:53+00:00;2014
13455;450 FEET FROM US 1 SB;SMOOTH ASPHALT;DRY;DAYLIGHT;CLEAR;2014-08-30 16:02:00+00:00;2014
13465;450 FEET FROM MANIFEST PL;SMOOTH ASPHALT;DRY;DAYLIGHT;CLEAR;2014-08-25 19:25:44+00:00;2014
13466;125 FEET FROM PVA OF 5625 DILLARD DR;SMOOTH ASPHALT;DRY;DAYLIGHT;CLEAR;2014-08-26 20:12:22+00:00;2014
13472;CARY;SMOOTH ASPHALT;DRY;DAYLIGHT;CLEAR;2014-09-02 22:29:40+00:00;2014
13473;CARY;SMOOTH ASPHALT;DRY;DAYLIGHT;CLEAR;2014-09-02 19:52:56+00:00;2014
13484;15 FEET FROM SR-1615 HIGH HOUSE RD;SMOOTH ASPHALT;DRY;DAYLIGHT;CLEAR;2014-09-03 20:01:34+00:00;2014
13487;200 FEET FROM MIDDLE CREEK PARK AVQ;COARSE ASPHALT;DRY;DAYLIGHT;CLEAR;2014-08-27 13:02:23+00:00;2014
13496;0 FEET FROM SR 3112 (NW CARY PKWY);SMOOTH ASPHALT;DRY;DAYLIGHT;CLEAR;2014-09-04 19:51:28+00:00;2014
13498;10 FEET FROM US 1 HWY (SOUTH);CONCRETE;DRY;DAYLIGHT;CLEAR;2014-09-02 17:05:23+00:00;2014
13504;20 FEET FROM PVA OF 150 WRENN DR;COARSE ASPHALT;DRY;DAYLIGHT;CLEAR;2014-09-05 16:22:00+00:00;2014
13506;.15 MILES FROM PVA 1500 REGENCY PKWY;SMOOTH ASPHALT;DRY;UNKNOWN;CLEAR;2014-09-06 14:30:00+00:00;2014
13507;150 FEET FROM PVA (104 LASKY CT);SMOOTH ASPHALT;DRY;DAYLIGHT;CLEAR;2014-09-05 20:49:06+00:00;2014
13512;.1 MILES FROM 101 HARLON DR;COARSE ASPHALT;DRY;DARK - LIGHTED ROADWAY;CLEAR;2014-09-06 05:00:44+00:00;2014
13516;CARY;SMOOTH ASPHALT;DRY;DAYLIGHT;CLEAR;2014-09-05 17:27:06+00:00;2014
13517;25 FEET FROM PVA OF 2750 NC 55 HWY;SMOOTH ASPHALT;DRY;DARK - LIGHTED ROADWAY;CLEAR;2014-09-07 04:33:00+00:00;2014
13521;.5 MILES FROM SR 1349 (DILLARD DR);SMOOTH ASPHALT;DRY;DAYLIGHT;CLEAR;2014-09-05 21:14:51+00:00;2014
13527;CARY;SMOOTH ASPHALT;DRY;DAYLIGHT;CLEAR;2014-09-06 07:14:57+00:00;2014
